5175,Damian,Czerwiñski,88495567970,27.11.1999,72-178,M
5176,Damian,Brodowicz,94379301561,22.11.1969,54-762,M
5177,Sylwester,Brodowicz,81995073654,20.10.1961,14-502,M
5178,Sylwester,Wiœniewski,61461850501,20.10.1991,58-329,K
5179,Adam,Boguszewski,82225129164,09.11.1968,58-097,K
5180,Marcin,Boguszewski,69006729530,03.08.1980,8-318,M
5181,Adam,Czerwiñski,94038061474,21.10.1996,37-384,K
5182,Adam,Kowalski,83968262029,25.10.1988,59-169,K
5183,Adrian,Wójcik,80018666969,24.11.1960,52-868,M
5184,Adrian,Wiœniewski,83042251536,25.05.1972,6-508,K
5185,Marcin,Wolny,64494541245,11.09.1993,21-326,M
5186,Aleksander,Wójcik,64717078047,20.04.1995,72-662,K
5187,Michal,Brodowicz,92856478359,14.12.1974,67-400,M
5188,Jakub,Czerwiñski,99223448940,04.06.1961,5-588,M
5189,Aleksander,Kowalski,71301174624,23.02.1983,59-425,K
5190,Bogdan,Kamiñski,67571095079,07.10.1982,25-729,M
5191,Adam,Danielak,89727354619,28.05.1993,39-778,M
5192,Piotr,Brodowicz,99185700042,10.08.1996,32-051,M
5193,Cezary,Wójcik,70851855602,23.08.1968,31-915,M
5194,Krzysztof,Wolny,94127962515,11.08.1974,21-824,K
5195,Wojciech,Boguszewski,98734743230,08.06.1993,4-002,M
5196,Rafa³,Jab³onowski,90295704613,21.05.1992,11-999,K
5197,Tomek,Czerwiñski,78389861940,22.05.1986,36-877,K
5198,Sebastian,Wiœniewski,61391748748,15.09.1995,71-063,M
5199,Szymon,Wolny,71167957659,02.12.1986,17-332,M
5200,Jakub,Czerwiñski,77010433395,19.09.1986,3-600,M
5201,Tomek,Kamiñski,69125082459,05.07.1993,79-120,K
5202,Sylwester,Jab³onowski,96798943000,21.11.1963,77-064,M
5203,Krzysztof,Wójcik,88289368225,27.02.1962,49-840,K
5204,Marcin,Kowalski,83240021976,23.09.1982,44-373,M
5205,Piotr,Szymañski,81248201294,24.06.1996,80-247,K
5206,Bogdan,Kowalczyk,70066124447,17.10.1997,9-089,M
5207,Sebastian,Abacki,79143538439,19.06.1981,52-967,K
5208,Wojciech,Jab³onowski,92977821589,21.03.1963,14-693,K
5209,Adrian,Kowalczyk,63690831910,08.01.1993,80-403,K
5210,Sylwester,Nowak,72153305677,14.03.1997,62-932,K
5211,Jakub,Nowak,66031786429,20.09.1994,90-423,M
5212,Damian,Szymañski,68254294743,11.10.1961,16-131,K
5213,Bogdan,Kowalski,87884598833,15.07.1981,75-985,K
5214,Adam,Abacki,69830626022,14.06.1966,72-214,K
5215,Piotr,Zieliñski,94455131308,07.10.1987,82-793,M
5216,Adrian,WoŸniak,99722468305,22.09.1961,51-169,K
5217,Krzysztof,Wiœniewski,85510568596,03.03.1973,85-462,M
5218,Michal,Wójcik,84233939261,07.11.1965,59-135,K
5219,Szymon,Boguszewski,60451894328,26.06.1963,87-108,K
5220,Adam,Wójcik,72871332937,26.04.1996,20-315,K
5221,Aleksander,Brodowicz,70055430258,22.04.1998,74-398,M
5222,Wojciech,Jab³onowski,90775808790,09.01.1987,33-658,M
5223,Bogdan,Kowalczyk,89945559716,11.03.1976,10-064,M
5224,Krzysztof,Wiœniewski,68164215875,23.04.1999,64-015,M
5225,Tomek,Górski,80178548529,03.11.1983,17-047,M
5226,Cezary,Abacki,64069144661,16.01.1970,33-270,M
5227,Damian,Wolny,86720255850,22.03.1997,83-677,K
5228,Marcin,Boguszewski,60568989722,15.04.1993,83-036,M
5229,Piotr,Czerwiñski,86885772802,13.01.1982,9-753,M
5230,Adam,Nowak,64535475433,12.10.1995,88-923,M
5231,Rafa³,Górski,88885823152,10.04.1999,53-467,M
5232,Rafa³,Wójcik,79705360843,28.10.1998,86-231,K
5233,Michal,Wolny,70496458071,21.09.1960,61-141,K
5234,Krzysztof,Czerwiñski,95029213413,04.01.1995,79-441,K
5235,Sylwester,Kamiñski,70473448423,02.07.1969,81-696,K
5236,Wojciech,Czerwiñski,74907903721,24.02.1970,3-099,M
5237,Sylwester,Kamiñski,82182061437,12.09.1995,69-728,M
5238,Wojciech,Kowalczyk,73681860228,16.01.1987,80-286,K
5239,Sebastian,Danielak,68215838259,23.05.1990,44-119,M
5240,Rafa³,Czerwiñski,92938801526,08.05.1987,71-187,K
5241,Szymon,Jab³onowski,68330328582,17.04.1992,82-805,K
5242,Aleksander,Nowak,85435950874,23.09.1980,73-184,K
5243,Adrian,Brodowicz,62286359860,06.04.1991,10-330,K
5244,Krzysztof,Kowalczyk,98270590353,23.06.1972,9-757,M
5245,Adam,Danielak,83154409500,11.12.1972,29-732,K
5246,Cezary,Wolny,70471004990,26.07.1975,55-653,M
5247,Adrian,Kamiñski,76700607769,02.11.1994,82-073,K
5248,Damian,Abacki,64889223339,19.04.1976,64-983,M
5249,Rafa³,WoŸniak,97024844066,06.05.1967,32-252,M
5250,Piotr,Brodowicz,88173060250,15.07.1986,26-260,M
5251,Damian,Górski,74845662071,04.11.1963,72-357,K
5252,Aleksander,Kowalczyk,75113266089,23.01.1960,88-475,K
5253,Aleksander,Wiœniewski,76957807586,26.03.1992,66-597,M
5254,Krzysztof,Kowalski,96669509481,12.02.1964,81-500,K
5255,Bogdan,Abacki,60656395888,10.10.1971,47-687,K
5256,Cezary,Szymañski,72941959265,21.08.1991,30-779,K
5257,Wojciech,WoŸniak,81229147211,15.03.1994,90-508,K
5258,Cezary,Kowalski,98467170716,23.10.1996,5-138,M
5259,Damian,Nowak,60114067229,12.05.1967,2-163,K
5260,Bogdan,Kowalski,79826598565,07.11.1996,8-125,M
5261,Michal,Brodowicz,74468928938,17.10.1968,30-405,K
5262,Sylwester,WoŸniak,92507517850,01.10.1987,54-768,M
5263,Adrian,WoŸniak,95926486244,26.06.1963,36-361,M
5264,Piotr,Danielak,73719675580,23.12.1961,58-956,K
5265,Michal,WoŸniak,93383554596,06.08.1968,50-565,M
5266,Krzysztof,Wolny,97451989273,11.06.1988,10-064,M
5267,Aleksander,Jab³onowski,64662721537,05.12.1988,2-705,K
5268,Marcin,Wolny,67931088366,09.06.1989,66-361,M
5269,Sylwester,Kowalski,95236603825,05.02.1986,87-568,M
5270,Marcin,Kowalski,98499644559,25.11.1992,81-391,M
5271,Michal,Kowalczyk,95530062749,02.06.1970,55-133,M
5272,Aleksander,Abacki,66516625388,16.06.1975,65-206,M
5273,Michal,Danielak,73530059079,25.12.1994,7-868,M
5274,Tomek,Kowalski,68859741266,17.08.1983,41-837,K
5275,Cezary,Brodowicz,82222030278,26.06.1980,52-707,M
5276,Adam,Wójcik,76740116706,03.03.1973,9-673,M
5277,Cezary,Abacki,95039154367,17.04.1977,77-656,M
5278,Marcin,Wiœniewski,99196147359,19.04.1965,90-242,K
5279,Wojciech,Wiœniewski,75920396848,10.09.1980,50-332,M
5280,Marcin,Kowalczyk,63420674720,17.03.1980,22-258,M
5281,Jakub,Danielak,60790379700,13.01.1974,44-587,K
5282,Adrian,Boguszewski,70181151377,18.09.1969,84-312,K
5283,Damian,Czerwiñski,61885721895,18.11.1971,12-776,K
5284,Adrian,Kamiñski,61790621787,16.07.1970,81-475,M
5285,Adrian,Zieliñski,98410902517,16.03.1997,75-699,M
5286,Szymon,WoŸniak,98717519887,17.02.1969,42-230,M
5287,Krzysztof,Boguszewski,65136288263,20.08.1994,29-545,M
5288,Wojciech,WoŸniak,87834743373,14.01.1994,66-230,K
5289,Michal,Czerwiñski,70723446184,06.12.1984,23-841,K
5290,Sebastian,Boguszewski,97292910813,16.06.1984,69-088,M
5291,Piotr,Nowak,66237488659,13.12.1965,19-033,M
5292,Adam,Boguszewski,91722327577,25.01.1965,36-450,K
5293,Aleksander,Wójcik,99823412676,21.12.1975,72-582,M
5294,Szymon,Kowalczyk,79217578215,01.10.1984,52-313,M
5295,Rafa³,Kowalski,78717867971,06.02.1981,48-055,K
5296,Sebastian,Danielak,94754314282,09.04.1977,53-849,K
5297,Krzysztof,Jab³onowski,93742543552,05.06.1999,75-346,K
5298,Adam,Nowak,69815790140,18.12.1990,18-580,K
5299,Piotr,Kamiñski,96997090480,16.02.1983,47-655,M
5300,Tomek,Kowalczyk,75897903400,16.04.1961,32-583,M
5301,Adam,Górski,73573982674,09.06.1982,83-271,K
5302,Aleksander,Kamiñski,98690175795,01.07.1980,90-029,K
5303,Krzysztof,WoŸniak,86423108621,08.06.1985,44-427,K
5304,Rafa³,Wiœniewski,78110103817,13.12.1993,49-371,M
5305,Szymon,Jab³onowski,93738838597,12.11.1983,18-738,M
5306,Marcin,Wójcik,66741683656,14.10.1987,28-030,M
5307,Adrian,Abacki,80417363776,12.08.1961,20-847,M
5308,Sylwester,Kamiñski,94304445409,18.11.1994,56-822,K
5309,Rafa³,Kamiñski,71182587684,19.09.1971,83-426,K
5310,Marcin,Wiœniewski,71701276811,05.10.1985,3-256,M
5311,Marcin,Kamiñski,75999048417,28.06.1979,38-981,M
5312,Sylwester,Abacki,75944544965,02.03.1985,48-234,M
5313,Adam,Wójcik,87314450662,27.04.1983,4-074,M
5314,Sylwester,Kowalski,64499972323,01.10.1961,36-444,M
5315,Szymon,Czerwiñski,82189532574,20.08.1985,82-892,K
5316,Wojciech,Czerwiñski,66658074969,14.05.1990,6-260,M
5317,Sebastian,Boguszewski,89642005609,15.08.1995,89-104,M
5318,Bogdan,Boguszewski,84613821272,08.02.1993,11-956,M
5319,Rafa³,Wolny,82274109075,25.11.1977,37-524,K
5320,Jakub,Danielak,74184499953,12.03.1984,8-765,K
5321,Sebastian,Czerwiñski,89309750902,08.03.1964,21-559,M
5322,Jakub,Wiœniewski,80037346138,03.07.1963,87-382,M
5323,Krzysztof,Wiœniewski,83330199909,12.04.1968,44-495,M
5324,Tomek,Wójcik,80598823358,19.07.1965,63-684,K
5325,Szymon,Brodowicz,81975184902,03.03.1996,44-843,M
5326,Sebastian,Danielak,60203723048,03.06.1978,60-831,K
5327,Rafa³,Wolny,98399634983,16.04.1973,21-932,K
5328,Tomek,Brodowicz,79048579885,25.02.1992,1-621,M
5329,Adrian,Abacki,60163992988,08.05.1991,35-824,K
5330,Piotr,Kamiñski,66475025285,27.12.1961,82-529,K
5331,Damian,Boguszewski,60196221872,13.08.1992,83-140,K
5332,Wojciech,Boguszewski,94927217081,05.07.1981,89-727,M
5333,Rafa³,Kowalski,98562087139,04.05.1969,80-663,K
5334,Adrian,Danielak,73564338360,01.11.1997,31-127,M
5335,Aleksander,Danielak,79537839184,24.02.1972,54-014,M
5336,Sylwester,Jab³onowski,88915013556,25.07.1967,16-081,M
5337,Tomek,Kamiñski,68094764957,10.06.1968,43-303,K
5338,Jakub,Górski,73317972855,25.06.1991,47-416,M
5339,Tomek,Szymañski,84397310796,10.05.1965,29-589,K
5340,Tomek,Nowak,96557209255,26.07.1962,51-507,K
5341,Sebastian,Jab³onowski,99725451774,11.12.1973,57-030,M
5342,Szymon,Danielak,82616375162,06.05.1963,75-237,K
5343,Aleksander,WoŸniak,81237781658,08.11.1973,88-773,K
5344,Wojciech,Zieliñski,79371600695,03.04.1970,37-990,K
5345,Rafa³,Wójcik,77051818202,11.01.1984,49-555,K
5346,Szymon,Czerwiñski,79374500635,14.06.1981,13-339,M
5347,Piotr,Górski,72858957035,26.10.1971,39-262,M
5348,Krzysztof,Brodowicz,62328135563,03.03.1991,32-953,M
5349,Szymon,Brodowicz,62865819487,04.12.1973,2-710,M
5350,Aleksander,Danielak,74382109895,21.11.1962,78-348,M
5351,Bogdan,Wiœniewski,81630024607,14.11.1985,9-880,K
5352,Aleksander,Jab³onowski,89724352378,01.01.1962,17-344,M
5353,Adrian,Wolny,96701231200,10.04.1986,39-166,M
5354,Michal,Nowak,75532026041,06.09.1991,4-588,K
5355,Aleksander,Boguszewski,91333571457,21.10.1975,66-704,K
5356,Piotr,Wiœniewski,87031633702,23.02.1995,26-954,K
5357,Marcin,Danielak,92032394907,13.08.1994,82-755,M
5358,Piotr,Górski,95039732661,19.08.1983,8-646,M
5359,Wojciech,Czerwiñski,97196371945,04.02.1962,50-429,M
5360,Damian,Abacki,72908111406,20.10.1962,60-456,K
5361,Wojciech,Jab³onowski,69627484239,02.01.1966,69-075,M
5362,Marcin,Kamiñski,72908323720,05.03.1970,26-387,K
5363,Rafa³,Kowalczyk,76635213145,05.05.1965,58-287,M
5364,Krzysztof,Danielak,74795979597,04.08.1996,29-981,K
5365,Piotr,Czerwiñski,78930048576,22.04.1987,23-286,K
5366,Piotr,Kowalski,63777959162,12.03.1991,67-653,K
5367,Michal,Jab³onowski,77548036161,21.05.1982,47-918,M
5368,Tomek,Czerwiñski,96683905541,08.07.1974,65-483,M
5369,Wojciech,Szymañski,80708907330,23.07.1974,50-093,K
5370,Szymon,Zieliñski,68487830513,26.09.1981,58-799,M
5371,Piotr,Abacki,89119872051,26.05.1969,49-817,K
5372,Cezary,WoŸniak,89173127332,24.02.1971,23-616,M
5373,Tomek,WoŸniak,77966092780,26.05.1977,18-675,K
5374,Rafa³,Wolny,84391139946,06.07.1973,70-132,K
5375,Tomek,Wolny,90455943595,13.01.1994,27-516,K
5376,Jakub,Brodowicz,66180409937,25.10.1996,43-628,M
5377,Sylwester,Wiœniewski,77456403866,02.10.1995,38-107,K
5378,Adam,Abacki,62653122845,09.10.1979,24-789,K
5379,Szymon,Wójcik,98933901838,24.05.1970,60-149,M
5380,Jakub,Nowak,98515224018,11.12.1979,11-966,K
5381,Sylwester,Danielak,82072942469,25.02.1993,62-863,K
5382,Aleksander,Kowalski,66104461097,26.03.1984,82-756,K
5383,Sylwester,Kowalski,79226651929,08.09.1986,36-774,M
5384,Tomek,Czerwiñski,86565377407,24.03.1992,87-300,M
5385,Piotr,Jab³onowski,99268103108,02.07.1964,19-439,K
5386,Tomek,Górski,98916225881,11.06.1995,66-901,K
5387,Cezary,WoŸniak,67546479947,10.11.1999,73-464,M
5388,Wojciech,Zieliñski,82068985632,08.05.1981,23-768,K
5389,Sebastian,Kamiñski,90072828122,15.10.1966,10-232,K
5390,Tomek,Kamiñski,65724758000,20.02.1967,16-794,M
5391,Bogdan,Brodowicz,98549316358,01.01.1992,88-089,M
5392,Wojciech,Boguszewski,62429564492,22.01.1971,23-205,K
5393,Rafa³,Nowak,76245555526,06.04.1984,42-132,M
5394,Jakub,Wolny,64045550609,12.03.1972,34-889,M
5395,Cezary,Szymañski,90279515244,10.01.1960,29-511,M
5396,Tomek,Kamiñski,72011596591,14.09.1981,2-062,K
5397,Adam,Wiœniewski,75020910487,09.05.1968,76-775,M
5398,Sebastian,Kamiñski,74739698057,06.11.1989,52-401,K
5399,Aleksander,Brodowicz,60990877014,22.01.1972,55-873,K
5400,Cezary,Nowak,89821754572,17.04.1987,63-072,M
5401,Michal,Brodowicz,71460472140,19.08.1987,3-541,K
5402,Sebastian,Górski,71436112993,28.07.1991,35-648,M
5403,Wojciech,Wiœniewski,86051665158,06.09.1978,30-535,K
5404,Adam,Abacki,91795413577,27.10.1994,36-576,M
5405,Damian,Nowak,60261039159,12.09.1980,33-883,M
5406,Sylwester,Boguszewski,68158935112,09.01.1987,61-507,K
5407,Cezary,Brodowicz,86544561156,05.09.1989,10-996,K
5408,Damian,WoŸniak,89971627481,23.11.1989,19-137,K
5409,Adam,Brodowicz,71636084563,13.12.1962,76-012,M
5410,Sebastian,Szymañski,85259074365,13.09.1973,26-499,M
5411,Adam,Nowak,64778598899,07.04.1966,10-497,K
5412,Adrian,Górski,66260005579,11.05.1965,59-561,K
5413,Adrian,Wiœniewski,71115866924,24.10.1988,83-312,K
5414,Adrian,Górski,82138259246,14.12.1965,17-674,K
5415,Krzysztof,Górski,77070763143,19.09.1999,34-116,M
5416,Bogdan,Danielak,69250865044,20.07.1977,62-238,K
5417,Wojciech,Nowak,97939765222,04.05.1978,1-426,K
5418,Piotr,WoŸniak,90713133925,28.01.1994,45-790,M
5419,Marcin,Czerwiñski,83431834977,22.04.1972,85-615,M
5420,Adam,Wolny,69376690881,28.04.1977,73-662,K
5421,Wojciech,Zieliñski,60855422369,05.06.1971,59-958,M
5422,Michal,Kowalski,98674775339,07.12.1964,68-201,M
5423,Aleksander,Kamiñski,73535313087,18.10.1982,89-812,K
5424,Sylwester,Kamiñski,65784241708,05.06.1992,35-318,M
5425,Sylwester,WoŸniak,92251912247,18.12.1985,68-525,M
5426,Tomek,Danielak,79112767674,09.05.1986,32-290,K
5427,Tomek,Jab³onowski,84554940070,20.12.1988,59-108,K
5428,Tomek,Wójcik,90898557449,02.01.1989,7-703,K
5429,Aleksander,Zieliñski,65470755139,10.05.1985,47-713,M
5430,Adam,Jab³onowski,68645031678,22.05.1997,67-220,K
5431,Wojciech,Abacki,93039684243,09.11.1981,24-190,M
5432,Sylwester,Nowak,77453285979,03.01.1981,37-556,M
5433,Bogdan,Kowalski,72936432627,03.08.1991,40-237,K
5434,Piotr,Boguszewski,74987995331,23.02.1990,58-707,M
5435,Jakub,Brodowicz,91233161400,19.12.1975,90-910,K
5436,Bogdan,Szymañski,89229386256,23.05.1976,48-687,K
5437,Adrian,Szymañski,78573747953,11.08.1967,84-284,M
5438,Marcin,Szymañski,99059612836,03.02.1989,87-124,K
5439,Adrian,Czerwiñski,64702635752,23.06.1966,45-750,K
5440,Adrian,Nowak,64695911487,27.12.1971,33-679,K
5441,Rafa³,Kowalczyk,82237371930,18.04.1963,1-953,M
5442,Cezary,WoŸniak,79659405017,26.09.1992,89-642,M
5443,Jakub,Kowalczyk,85918464498,10.01.1973,16-431,K
5444,Aleksander,Szymañski,77485084945,05.01.1984,13-282,M
5445,Bogdan,Szymañski,76274863851,09.11.1988,2-339,M
5446,Michal,Nowak,94962048807,22.07.1985,42-527,K
5447,Adrian,Kowalczyk,95465116988,06.11.1985,28-228,K
5448,Damian,Danielak,94315615134,03.02.1988,21-165,K
5449,Tomek,WoŸniak,97859631504,19.10.1964,74-298,K
5450,Szymon,Wiœniewski,87684877240,15.06.1990,82-493,M
5451,Sylwester,Wójcik,74160457687,16.11.1969,2-891,M
5452,Cezary,Kowalski,70677553513,06.03.1975,13-090,K
5453,Szymon,Kamiñski,93379636049,26.05.1970,71-598,K
5454,Bogdan,Wójcik,77395854361,04.04.1973,66-947,M
5455,Adam,Zieliñski,75287212795,13.08.1984,25-715,K
5456,Wojciech,Wójcik,93788553644,17.12.1987,62-931,M
5457,Damian,Brodowicz,95421541164,15.12.1996,59-971,K
5458,Cezary,Nowak,78171741909,25.06.1993,5-460,K
5459,Krzysztof,Kamiñski,77476450621,01.02.1986,59-271,M
5460,Damian,Abacki,62766921616,20.06.1985,4-366,K
5461,Adam,Wójcik,62823483588,16.07.1988,74-186,M
5462,Rafa³,Kowalczyk,93530839932,03.06.1981,46-313,K
5463,Aleksander,Kowalczyk,91217504355,06.01.1983,53-731,M
5464,Damian,Abacki,63993776718,06.10.1997,31-999,K
5465,Michal,Szymañski,73218372761,10.09.1976,44-147,M
5466,Damian,WoŸniak,98570101105,09.09.1989,61-463,K
5467,Wojciech,Wolny,64856973151,11.03.1978,88-045,K
5468,Piotr,Nowak,96480321252,27.07.1994,48-354,M
5469,Sebastian,Wójcik,61688096518,02.04.1967,11-997,M
5470,Aleksander,Kowalski,70271651513,15.11.1963,33-846,K
5471,Cezary,Kamiñski,64384160703,25.03.1985,8-204,M
5472,Adrian,Danielak,96083146063,15.01.1961,75-339,M
5473,Wojciech,Szymañski,70606953833,12.01.1965,90-069,M
5474,Michal,Kowalski,92549216275,11.09.1960,52-141,M
5475,Tomek,Jab³onowski,89859921384,03.01.1997,60-990,M
5476,Michal,Górski,81725945279,19.05.1968,44-653,M
5477,Marcin,Wolny,98693981084,25.10.1976,8-497,M
5478,Piotr,Górski,65813407851,12.10.1982,45-762,K
5479,Piotr,Wójcik,86695951115,18.12.1999,19-291,K
5480,Adam,Boguszewski,71273275674,10.07.1985,90-516,M
5481,Piotr,Wójcik,63577888024,04.02.1996,59-483,K
5482,Rafa³,Szymañski,60462017038,14.11.1962,81-538,M
5483,Krzysztof,Brodowicz,85661558935,24.06.1961,53-388,M
5484,Marcin,Górski,96271293211,07.06.1985,83-792,K
5485,Damian,Czerwiñski,85767662624,02.03.1976,53-916,K
5486,Michal,Nowak,98880354440,07.02.1980,35-716,K
5487,Jakub,Danielak,96186473703,24.08.1992,21-047,K
5488,Marcin,Nowak,74761037243,15.07.1995,41-144,M
5489,Sylwester,Zieliñski,67528539916,14.07.1990,36-769,K
5490,Jakub,Górski,87979911518,19.12.1961,4-655,M
5491,Sebastian,Wolny,64318618164,26.09.1987,66-198,K
5492,Adrian,Szymañski,63025236622,21.06.1967,66-878,K
5493,Szymon,Abacki,62740740797,04.07.1996,74-325,M
5494,Sylwester,Brodowicz,99047678268,16.08.1979,63-674,M
5495,Szymon,Kamiñski,70211367911,18.12.1977,58-201,K
5496,Szymon,Zieliñski,60584495070,05.03.1999,10-505,M
5497,Wojciech,Wójcik,88008095858,03.11.1998,85-307,K
5498,Cezary,Górski,66034268733,14.09.1987,56-692,M
5499,Michal,WoŸniak,74354922498,20.04.1967,75-711,K
5500,Sebastian,Danielak,68488178892,02.09.1984,61-434,M
5501,Jakub,Kowalski,91746251551,11.09.1983,27-586,M
5502,Tomek,Kamiñski,71772294761,24.02.1978,10-294,K
5503,Adam,Nowak,97522361194,15.02.1961,17-969,M
5504,Krzysztof,Nowak,99775880512,12.10.1992,86-461,M
5505,Szymon,Szymañski,63399223136,25.08.1981,34-763,M
5506,Jakub,Danielak,77186814755,02.05.1968,27-315,K
5507,Tomek,Kowalski,90573223388,06.12.1998,24-495,K
5508,Wojciech,Danielak,75895051701,15.06.1998,55-545,M
5509,Piotr,Kamiñski,86087420868,27.04.1966,12-731,M
5510,Adrian,Kowalczyk,92508174217,16.12.1972,16-156,K
5511,Krzysztof,Abacki,82311909612,15.03.1982,45-137,M
5512,Adam,Kamiñski,70203447780,25.12.1996,69-915,M
5513,Tomek,Górski,66827719682,08.06.1988,59-224,K
5514,Bogdan,Danielak,81066529254,27.04.1995,58-417,K
5515,Piotr,Abacki,77832036502,18.11.1985,77-686,M
5516,Aleksander,Kowalski,85390379109,24.12.1969,86-163,K
5517,Bogdan,Kowalski,92876051219,22.01.1983,83-725,K
5518,Adam,Kamiñski,91984452148,05.01.1997,14-476,K
5519,Sebastian,Górski,99413465629,20.03.1981,31-589,M
5520,Sylwester,Zieliñski,97440708199,06.02.1998,2-009,K
5521,Krzysztof,WoŸniak,90353286851,06.11.1980,47-426,K
5522,Szymon,Brodowicz,62786521018,17.05.1992,57-619,M
5523,Szymon,Wolny,96357891114,16.03.1963,25-255,M
5524,Bogdan,Kamiñski,76154364293,12.02.1964,44-027,K
5525,Szymon,Czerwiñski,93947841958,03.04.1977,3-196,K
5526,Sylwester,Wójcik,62608508454,03.09.1988,31-285,M
5527,Marcin,Nowak,69124177154,07.04.1994,39-983,K
5528,Sylwester,Czerwiñski,85210613248,01.03.1971,46-165,M
5529,Piotr,Kowalski,64921900507,25.06.1980,13-143,K
5530,Jakub,Danielak,73507762940,07.05.1960,54-470,M
5531,Cezary,Jab³onowski,78302556015,20.10.1973,22-771,K
5532,Szymon,Wiœniewski,96141868869,19.09.1966,81-946,M
5533,Marcin,Wójcik,70581526440,19.11.1965,31-940,M
5534,Damian,Wiœniewski,66164660654,15.01.1988,41-610,M
5535,Marcin,Kowalczyk,60172296935,27.03.1975,87-005,K
5536,Michal,Kamiñski,67060204493,27.08.1998,3-521,K
5537,Adam,Abacki,80573716736,24.01.1982,84-160,K
5538,Marcin,Górski,96207858582,20.07.1976,21-134,M
5539,Cezary,Zieliñski,91372976090,06.02.1964,20-433,K
5540,Wojciech,Czerwiñski,98860746487,08.08.1964,64-202,M
5541,Rafa³,Wolny,62820982734,27.10.1962,34-940,M
5542,Adam,Boguszewski,93820698994,03.05.1977,11-700,K
5543,Marcin,Nowak,63785044060,06.08.1960,8-548,M
5544,Bogdan,Szymañski,81930209587,28.11.1965,89-874,M
5545,Marcin,WoŸniak,93162776681,10.05.1975,69-596,M
5546,Piotr,Wójcik,90639603847,22.02.1972,46-957,M
5547,Wojciech,Kowalczyk,85713876527,28.07.1972,33-897,K
5548,Aleksander,Górski,62312191486,05.11.1989,51-518,M
5549,Marcin,Nowak,67296034972,09.10.1966,6-950,K
5550,Michal,Brodowicz,89006605780,10.03.1986,5-558,K
5551,Aleksander,Wolny,81013608561,13.01.1964,2-634,M
5552,Bogdan,Szymañski,69338689017,25.05.1999,73-200,K
5553,Szymon,Wiœniewski,67814203652,24.08.1988,62-440,K
5554,Tomek,Wójcik,61675632317,27.10.1988,17-868,K
5555,Jakub,Wójcik,80081332967,09.11.1983,55-401,K
5556,Marcin,Wiœniewski,75857001847,04.10.1981,66-412,K
5557,Jakub,Brodowicz,61364853503,06.04.1994,47-330,M
5558,Sylwester,Danielak,99092767553,11.09.1987,57-223,M
5559,Szymon,Danielak,83178213307,20.12.1988,72-280,M
5560,Jakub,Kamiñski,71494771422,09.10.1963,25-772,M
5561,Sylwester,Czerwiñski,84828776056,28.11.1975,89-892,M
5562,Sebastian,Wójcik,73368243667,20.09.1978,78-212,M
5563,Bogdan,Szymañski,73005810405,25.04.1972,84-570,K
5564,Cezary,Abacki,79501693007,06.05.1983,2-960,K
5565,Adrian,Kamiñski,67187094765,27.06.1974,1-667,K
5566,Wojciech,Abacki,98902996440,03.01.1984,55-146,M
5567,Cezary,Górski,64524973756,08.03.1964,44-330,K
5568,Cezary,Górski,93692877086,16.05.1985,46-801,K
5569,Marcin,Abacki,89070103121,07.04.1980,67-553,M
5570,Aleksander,Kamiñski,80757287440,13.04.1970,32-476,K
5571,Cezary,Wolny,74265947339,13.08.1975,7-794,M
5572,Krzysztof,Kamiñski,97468162716,27.09.1985,43-856,K
5573,Sebastian,Wiœniewski,60673381393,28.09.1967,24-624,M
5574,Szymon,Górski,93769516810,03.04.1967,6-734,M
5575,Rafa³,Danielak,97400845105,15.08.1967,3-936,K
5576,Bogdan,Wiœniewski,90982933108,14.06.1997,30-269,K
5577,Bogdan,Szymañski,96128210435,11.07.1999,22-732,K
5578,Rafa³,Kowalczyk,60341702188,06.02.1975,60-101,K
5579,Sylwester,Jab³onowski,60332236699,10.11.1995,84-126,M
5580,Wojciech,Wiœniewski,92918320580,28.10.1996,12-599,M
5581,Marcin,Kamiñski,66330029920,08.03.1975,9-406,M
